Source Name,Charateristics [ff_ontology],Charateristics [description],Characteristics [catalog_id],Characteristics [Category],Chracteristics [Species],Characteristics [Sex],Characteristics [Age],Characteristics [Developmental stage],Characteristics[Tissue],Characteristics [Cell lot],Characteristics [Cell type],Characteristics [Catalogue ID],Characteristics [Collaboration],Characteristics [Provider],Protocol REF,Extract Name,Material Type
13575-146C2,FF:13575-146C2,"COBL-a rinderpest(-C) infection, 24hr, biol_rep2",,time courses,Human (Homo sapiens),UNDEFINED_SEX_TYPE,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,UNDEFINED_CELL_TYPE,,UNDEFINED_COLLABORATION,,,13575-146C2,Total RNA
13576-146C3,FF:13576-146C3,"COBL-a rinderpest(-C) infection, 24hr, biol_rep3",,time courses,Human (Homo sapiens),UNDEFINED_SEX_TYPE,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,UNDEFINED_CELL_TYPE,,UNDEFINED_COLLABORATION,,,13576-146C3,Total RNA
13577-146C4,FF:13577-146C4,"COBL-a rinderpest(-C) infection, 48hr, biol_rep1",,time courses,Human (Homo sapiens),UNDEFINED_SEX_TYPE,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,UNDEFINED_CELL_TYPE,,UNDEFINED_COLLABORATION,,,13577-146C4,Total RNA
13578-146C5,FF:13578-146C5,"COBL-a rinderpest(-C) infection, 48hr, biol_rep2",,time courses,Human (Homo sapiens),UNDEFINED_SEX_TYPE,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,UNDEFINED_CELL_TYPE,,UNDEFINED_COLLABORATION,,,13578-146C5,Total RNA
13579-146C6,FF:13579-146C6,"COBL-a rinderpest(-C) infection, 48hr, biol_rep3",,time courses,Human (Homo sapiens),UNDEFINED_SEX_TYPE,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,UNDEFINED_CELL_TYPE,,UNDEFINED_COLLABORATION,,,13579-146C6,Total RNA
13625-146H7,FF:13625-146H7,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 00hr00min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13625-146H7,Total RNA
13626-146H8,FF:13626-146H8,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 00hr00min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13626-146H8,Total RNA
13627-146H9,FF:13627-146H9,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 00hr00min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13627-146H9,Total RNA
13628-146I1,FF:13628-146I1,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 00hr15min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13628-146I1,Total RNA
13629-146I2,FF:13629-146I2,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 00hr15min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13629-146I2,Total RNA
13630-146I3,FF:13630-146I3,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 00hr15min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13630-146I3,Total RNA
13631-146I4,FF:13631-146I4,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 00hr30min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13631-146I4,Total RNA
13632-146I5,FF:13632-146I5,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 00hr30min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13632-146I5,Total RNA
13633-146I6,FF:13633-146I6,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 00hr30min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13633-146I6,Total RNA
13634-146I7,FF:13634-146I7,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 00hr45min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13634-146I7,Total RNA
13635-146I8,FF:13635-146I8,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 00hr45min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13635-146I8,Total RNA
13636-146I9,FF:13636-146I9,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 00hr45min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13636-146I9,Total RNA
13637-147A1,FF:13637-147A1,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 01hr00min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13637-147A1,Total RNA
13638-147A2,FF:13638-147A2,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 01hr00min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13638-147A2,Total RNA
13639-147A3,FF:13639-147A3,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 01hr00min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13639-147A3,Total RNA
13640-147A4,FF:13640-147A4,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 01hr20min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13640-147A4,Total RNA
13641-147A5,FF:13641-147A5,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 01hr20min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13641-147A5,Total RNA
13642-147A6,FF:13642-147A6,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 01hr20min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13642-147A6,Total RNA
13643-147A7,FF:13643-147A7,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 01hr40min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13643-147A7,Total RNA
13644-147A8,FF:13644-147A8,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 01hr40min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13644-147A8,Total RNA
13645-147A9,FF:13645-147A9,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 01hr40min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13645-147A9,Total RNA
13646-147B1,FF:13646-147B1,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 02hr00min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13646-147B1,Total RNA
13647-147B2,FF:13647-147B2,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 02hr00min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13647-147B2,Total RNA
13648-147B3,FF:13648-147B3,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 02hr00min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13648-147B3,Total RNA
13649-147B4,FF:13649-147B4,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 02hr30min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13649-147B4,Total RNA
13650-147B5,FF:13650-147B5,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 02hr30min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13650-147B5,Total RNA
13651-147B6,FF:13651-147B6,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 02hr30min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13651-147B6,Total RNA
13652-147B7,FF:13652-147B7,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 03hr00min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13652-147B7,Total RNA
13653-147B8,FF:13653-147B8,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 03hr00min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13653-147B8,Total RNA
13654-147B9,FF:13654-147B9,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 03hr00min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13654-147B9,Total RNA
13655-147C1,FF:13655-147C1,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 03hr30min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13655-147C1,Total RNA
13656-147C2,FF:13656-147C2,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 03hr30min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13656-147C2,Total RNA
13657-147C3,FF:13657-147C3,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 03hr30min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13657-147C3,Total RNA
13658-147C4,FF:13658-147C4,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 04hr00min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13658-147C4,Total RNA
13659-147C5,FF:13659-147C5,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 04hr00min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13659-147C5,Total RNA
13660-147C6,FF:13660-147C6,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 04hr00min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13660-147C6,Total RNA
13661-147C7,FF:13661-147C7,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 05hr00min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13661-147C7,Total RNA
13662-147C8,FF:13662-147C8,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 05hr00min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13662-147C8,Total RNA
13663-147C9,FF:13663-147C9,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 05hr00min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13663-147C9,Total RNA
13664-147D1,FF:13664-147D1,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 06hr00min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13664-147D1,Total RNA
13665-147D2,FF:13665-147D2,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 06hr00min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13665-147D2,Total RNA
13666-147D3,FF:13666-147D3,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 06hr00min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13666-147D3,Total RNA
13667-147D4,FF:13667-147D4,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 07hr00min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13667-147D4,Total RNA
13668-147D5,FF:13668-147D5,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 07hr00min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13668-147D5,Total RNA
13669-147D6,FF:13669-147D6,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 07hr00min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13669-147D6,Total RNA
13670-147D7,FF:13670-147D7,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 08hr00min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13670-147D7,Total RNA
13671-147D8,FF:13671-147D8,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 08hr00min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13671-147D8,Total RNA
13672-147D9,FF:13672-147D9,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 08hr00min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13672-147D9,Total RNA
13674-147E2,FF:13674-147E2,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 12hr00min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13674-147E2,Total RNA
13675-147E3,FF:13675-147E3,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 12hr00min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13675-147E3,Total RNA
13676-147E4,FF:13676-147E4,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 16hr00min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13676-147E4,Total RNA
13677-147E5,FF:13677-147E5,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 16hr00min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13677-147E5,Total RNA
13678-147E6,FF:13678-147E6,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 16hr00min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13678-147E6,Total RNA
13679-147E7,FF:13679-147E7,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 24hr00min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13679-147E7,Total RNA
13680-147E8,FF:13680-147E8,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 24hr00min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13680-147E8,Total RNA
13681-147E9,FF:13681-147E9,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 24hr00min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13681-147E9,Total RNA
13682-147F1,FF:13682-147F1,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 42hr00min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13682-147F1,Total RNA
13683-147F2,FF:13683-147F2,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 42hr00min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13683-147F2,Total RNA
13684-147F3,FF:13684-147F3,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 42hr00min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13684-147F3,Total RNA
13685-147F4,FF:13685-147F4,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 60hr00min, biol_rep1",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13685-147F4,Total RNA
13686-147F5,FF:13686-147F5,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 60hr00min, biol_rep2",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13686-147F5,Total RNA
13687-147F6,FF:13687-147F6,"ARPE-19 EMT induced with TGF-beta and TNF-alpha, 60hr00min, biol_rep3",,time courses,Human (Homo sapiens),male,,UNDEFINED_DEV_STAGE,UNDEFINED_TISSUE_TYPE,,retinal pigment epithelial cell,,Tokyo Medical and Dental University,,,13687-147F6,Total RNA
14298-155B5,FF:14298-155B5,acute myeloid leukemia (FAB M5) cell line:THP-1 (cytoplasmic fraction),,fractionations and perturbations,Human (Homo sapiens),male,,1 year old child,blood,,monoblast,,UNDEFINED_COLLABORATION,,,14298-155B5,Total RNA
14301-155B8,FF:14301-155B8,"Fibroblast - skin, normal donor2 (cytoplasmic fraction)",,fractionations and perturbations,Human (Homo sapiens),male,,3 years old child,skin,,fibroblast,,UNDEFINED_COLLABORATION,,,14301-155B8,Total RNA
14302-155B9,FF:14302-155B9,"Fibroblast - skin normal, donor2 (nuclear fraction)",,fractionations and perturbations,Human (Homo sapiens),M,3 year old child,,skin,GM00498,fibroblast,N/A,FANTOM5 OSC CORE (contact: Al Forrest),Coriell,OP-RNA-extraction-totalRNA-TRIzol-ethanol-v1.0,14302-155B9,Total RNA
14305-155C3,FF:14305-155C3,"Fibroblast - skin spinal muscular atrophy, donor3 (nuclear fraction)",,fractionations and perturbations,Human (Homo sapiens),M,7 month old child,,skin,GM00232,fibroblast,N/A,FANTOM5 OSC CORE (contact: Al Forrest),Coriell,OP-RNA-extraction-totalRNA-TRIzol-ethanol-v1.0,14305-155C3,Total RNA
14308-155C6,FF:14308-155C6,"Fibroblast - skin dystrophia myotonica, donor3 (nuclear fraction)",,fractionations and perturbations,Human (Homo sapiens),M,18 year old adult,,skin,GM03132,fibroblast,N/A,FANTOM5 OSC CORE (contact: Al Forrest),Coriell,OP-RNA-extraction-totalRNA-TRIzol-ethanol-v1.0,14308-155C6,Total RNA
14310-155C8,FF:14310-155C8,Fibroblast - Aortic Adventitial donor3 (cytoplasmic fraction),,fractionations and perturbations,Human (Homo sapiens),female,,19 years old adult,aorta,,fibroblast,,UNDEFINED_COLLABORATION,,,14310-155C8,Total RNA
14311-155C9,FF:14311-155C9,"Fibroblast - Aortic Adventitial, donor3 (nuclear fraction)",,fractionations and perturbations,Human (Homo sapiens),female,19,19 years old adult,aorta,lot:0000099514,fibroblast,CC-7014,FANTOM5 OSC CORE (contact: Al Forrest),Lonza,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14311-155C9,Total RNA
14313-155D2,FF:14313-155D2,"Smooth Muscle Cells - Aortic, donor0 (cytoplasmic fraction)",,fractionations and perturbations,Human (Homo sapiens),male,54,54 years old adult,aorta,lot:1441,smooth muscle cell,,FANTOM5 OSC CORE (contact: Al Forrest),Cell Applications,OP-RNA-extraction-totalRNA-TRIzol-isopropanol-v1.0,14313-155D2,Total RNA
14314-155D3,FF:14314-155D3,"Smooth Muscle Cells - Aortic, donor0 (nuclear fraction)",,fractionations and perturbations,Human (Homo sapiens),male,54,54 years old adult,aorta,lot:1441,smooth muscle cell,,FANTOM5 OSC CORE (contact: Al Forrest),Cell Applications,OP-RNA-extraction-totalRNA-TRIzol-isopropanol-v1.0,14314-155D3,Total RNA
14316-155D5,FF:14316-155D5,Small Airway Epithelial Cells donor3 (cytoplasmic fraction),,fractionations and perturbations,Human (Homo sapiens),male,,50 years old adult,lung,,pneumocyte,,UNDEFINED_COLLABORATION,,,14316-155D5,Total RNA
14317-155D6,FF:14317-155D6,"Small Airway Epithelial Cells, donor3 (nuclear fraction)",,fractionations and perturbations,Human (Homo sapiens),male,50,50 years old adult,lung,lot:8F3145,pneumocyte,CC-2547,FANTOM5 OSC CORE (contact: Al Forrest),Lonza,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14317-155D6,Total RNA
14319-155D8,FF:14319-155D8,Preadipocyte - breast donor2 (cytoplasmic fraction),,fractionations and perturbations,Human (Homo sapiens),female,,40 years old adult,breast,,preadipocyte,,UNDEFINED_COLLABORATION,,,14319-155D8,Total RNA
14320-155D9,FF:14320-155D9,"Preadipocyte - breast, donor2 (nuclear fraction)",,fractionations and perturbations,Human (Homo sapiens),female,40,40 years old adult,breast,lot:BR20399B,preadipocyte,F-BR-F,FANTOM5 OSC CORE (contact: Al Forrest),Zenbio,OP-RNA-extraction-totalRNA-miRNeasy_Mini-v1.0,14320-155D9,Total RNA
