Source Name,Charateristics [ff_ontology],Charateristics [description],Characteristics [catalog_id],Characteristics [Category],Chracteristics [Species],Characteristics [Sex],Characteristics [Age],Characteristics [Developmental stage],Characteristics[Tissue],Characteristics [Cell lot],Characteristics [Cell type],Characteristics [Catalogue ID],Characteristics [Collaboration],Characteristics [Provider],Protocol REF,Extract Name,Material Type
3988-173G6,FF:3988-173G6,"macrophage, TB infection, stimulated BMDM+IL-4/IL-13(aaMph), with Mtb, 036hr(012h after stimulation), biol_rep4",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3988-173G6,Total RNA
3989-173H6,FF:3989-173H6,"macrophage, TB infection, stimulated BMDM+IL-4/IL-13(aaMph), with Mtb, 048hr(024h after stimulation), biol_rep4",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3989-173H6,Total RNA
3990-173I6,FF:3990-173I6,"macrophage, TB infection, stimulated BMDM+IL-4/IL-13(aaMph), with Mtb, 072hr(048h after stimulation), biol_rep4",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3990-173I6,Total RNA
3991-173A7,FF:3991-173A7,"macrophage, TB infection, stimulated BMDM+IL-4/IL-13(aaMph), with Mtb, 120hr(096h after stimulation), biol_rep4",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3991-173A7,Total RNA
399-16E2,FF:399-16E2,"eyeball, embryo E14",,developmental,Mouse (Mus musculus),mixture,,14 days embryo,eyeball,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,399-16E2,Total RNA
3992-173B7,FF:3992-173B7,"macrophage, TB infection, stimulated BMDM+IL-4(aaMph), with Mtb, 028hr(004h after stimulation), biol_rep4",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3992-173B7,Total RNA
3993-173C7,FF:3993-173C7,"macrophage, TB infection, stimulated BMDM+IL-4(aaMph), with Mtb, 036hr(012h after stimulation), biol_rep4",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3993-173C7,Total RNA
3994-173D7,FF:3994-173D7,"macrophage, TB infection, stimulated BMDM+IL-4(aaMph), with Mtb, 048hr(024h after stimulation), biol_rep4",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3994-173D7,Total RNA
3995-173E7,FF:3995-173E7,"macrophage, TB infection, stimulated BMDM+IL-4(aaMph), with Mtb, 072hr(048h after stimulation), biol_rep4",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3995-173E7,Total RNA
3996-173F7,FF:3996-173F7,"macrophage, TB infection, stimulated BMDM+IL-4(aaMph), with Mtb, 120hr(096h after stimulation), biol_rep4",,time courses,Mouse (Mus musculus),male,,UNDEFINED_DEV_STAGE,bone marrow,,macrophage,,"Frank Brombacher (University of Cape Town, South Africa)",,,3996-173F7,Total RNA
402-44I4,FF:402-44I4,"thymus, embryo E14",,developmental,Mouse (Mus musculus),mixture,,14 days embryo,thymus,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,402-44I4,Total RNA
403-26D4,FF:403-26D4,"heart, embryo E14",,developmental,Mouse (Mus musculus),mixture,,14 days embryo,heart,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,403-26D4,Total RNA
404-26F8,FF:404-26F8,"lung, embryo E14",,developmental,Mouse (Mus musculus),mixture,,14 days embryo,lung,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,404-26F8,Total RNA
405-44F4,FF:405-44F4,"pancreas, embryo E14",,developmental,Mouse (Mus musculus),mixture,,14 days embryo,pancreas,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,405-44F4,Total RNA
406-44C5,FF:406-44C5,"adrenal gland, embryo E14",,developmental,Mouse (Mus musculus),mixture,,14 days embryo,adrenal gland,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,406-44C5,Total RNA
409-16E1,FF:409-16E1,"liver, embryo E14",,developmental,Mouse (Mus musculus),mixture,,14 days embryo,liver,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,409-16E1,Total RNA
411-4I9,FF:411-4I9,"kidney, embryo E14",,developmental,Mouse (Mus musculus),mixture,,14 days embryo,kidney,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,411-4I9,Total RNA
413-26A8,FF:413-26A8,"forelimb, embryo E14",,developmental,Mouse (Mus musculus),mixture,,14 days embryo,forelimb,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,413-26A8,Total RNA
420-27D2,FF:420-27D2,"whole body, embryo E14.5",,developmental,Mouse (Mus musculus),mixture,,14.5 days embryo,whole body,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,420-27D2,Total RNA
426-16C9,FF:426-16C9,"eyeball, embryo E15",,developmental,Mouse (Mus musculus),mixture,,15 days embryo,eyeball,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,426-16C9,Total RNA
427-16B9,FF:427-16B9,"pituitary gland, embryo E15",,developmental,Mouse (Mus musculus),mixture,,15 days embryo,pituitary gland,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,427-16B9,Total RNA
430-45I2,FF:430-45I2,"thymus, embryo E15",,developmental,Mouse (Mus musculus),mixture,,15 days embryo,thymus,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,430-45I2,Total RNA
431-16C8,FF:431-16C8,"heart, embryo E15",,developmental,Mouse (Mus musculus),mixture,,15 days embryo,heart,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,431-16C8,Total RNA
432-17C5,FF:432-17C5,"lung, embryo E15",,developmental,Mouse (Mus musculus),mixture,,15 days embryo,lung,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,432-17C5,Total RNA
433-16D7,FF:433-16D7,"liver, embryo E15",,developmental,Mouse (Mus musculus),mixture,,15 days embryo,liver,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,433-16D7,Total RNA
434-16F8,FF:434-16F8,"kidney, embryo E15",,developmental,Mouse (Mus musculus),mixture,,15 days embryo,kidney,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,434-16F8,Total RNA
437-20E7,FF:437-20E7,"forelimb, embryo E15",,developmental,Mouse (Mus musculus),mixture,,15 days embryo,forelimb,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,437-20E7,Total RNA
443-27C5,FF:443-27C5,"testis, embryo E15",,developmental,Mouse (Mus musculus),male,,15 days embryo,testis,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,443-27C5,Total RNA
449-43F6,FF:449-43F6,"pituitary gland, embryo E16",,developmental,Mouse (Mus musculus),mixture,,16 days embryo,pituitary gland,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,449-43F6,Total RNA
453-14F2,FF:453-14F2,"whole body, embryo E16",,developmental,Mouse (Mus musculus),mixture,,16 days embryo,whole body,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,453-14F2,Total RNA
456-26C5,FF:456-26C5,"thymus, embryo E16",,developmental,Mouse (Mus musculus),mixture,,16 days embryo,thymus,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,456-26C5,Total RNA
457-17C6,FF:457-17C6,"heart, embryo E16",,developmental,Mouse (Mus musculus),mixture,,16 days embryo,heart,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,457-17C6,Total RNA
458-17B6,FF:458-17B6,"lung, embryo E16",,developmental,Mouse (Mus musculus),mixture,,16 days embryo,lung,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,458-17B6,Total RNA
459-17D4,FF:459-17D4,"stomach, embryo E16",,developmental,Mouse (Mus musculus),mixture,,16 days embryo,stomach,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,459-17D4,Total RNA
460-26E5,FF:460-26E5,"pancreas, embryo E16",,developmental,Mouse (Mus musculus),mixture,,16 days embryo,pancreas,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,460-26E5,Total RNA
461-43C1,FF:461-43C1,"spleen, embryo E16",,developmental,Mouse (Mus musculus),mixture,,16 days embryo,spleen,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,461-43C1,Total RNA
462-17F5,FF:462-17F5,"liver, embryo E16",,developmental,Mouse (Mus musculus),mixture,,16 days embryo,liver,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,462-17F5,Total RNA
46-23H1,FF:46-23H1,"aorta, adult",,developmental,Mouse (Mus musculus),male,,adult,aorta,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,46-23H1,Total RNA
463-22H4,FF:463-22H4,"intestine, embryo E16",,developmental,Mouse (Mus musculus),mixture,,16 days embryo,intestine,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,463-22H4,Total RNA
464-22A5,FF:464-22A5,"kidney, embryo E16",,developmental,Mouse (Mus musculus),mixture,,16 days embryo,kidney,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,464-22A5,Total RNA
470-26G5,FF:470-26G5,"testis, embryo E16",,developmental,Mouse (Mus musculus),male,,16 days embryo,testis,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,470-26G5,Total RNA
475-3I5,FF:475-3I5,"whole body, embryo E17",,developmental,Mouse (Mus musculus),mixture,,17 days embryo,whole body,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,475-3I5,Total RNA
478-18C1,FF:478-18C1,"thymus, embryo E17",,developmental,Mouse (Mus musculus),mixture,,17 days embryo,thymus,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,478-18C1,Total RNA
479-18E5,FF:479-18E5,"heart, embryo E17",,developmental,Mouse (Mus musculus),mixture,,17 days embryo,heart,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,479-18E5,Total RNA
480-44A6,FF:480-44A6,"lung, embryo E17",,developmental,Mouse (Mus musculus),mixture,,17 days embryo,lung,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,480-44A6,Total RNA
481-18A3,FF:481-18A3,"liver, embryo E17",,developmental,Mouse (Mus musculus),mixture,,17 days embryo,liver,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,481-18A3,Total RNA
482-18D3,FF:482-18D3,"intestine, embryo E17",,developmental,Mouse (Mus musculus),mixture,,17 days embryo,intestine,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,482-18D3,Total RNA
483-18I2,FF:483-18I2,"kidney, embryo E17",,developmental,Mouse (Mus musculus),mixture,,17 days embryo,kidney,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,483-18I2,Total RNA
486-18I5,FF:486-18I5,"testis, embryo E17",,developmental,Mouse (Mus musculus),male,,17 days embryo,testis,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,486-18I5,Total RNA
490-9F9,FF:490-9F9,"whole body, embryo E17.5",,developmental,Mouse (Mus musculus),male,,17.5 days embryo,whole body,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,490-9F9,Total RNA
49-24D7,FF:49-24D7,"adrenal gland, adult",,developmental,Mouse (Mus musculus),male,,adult,adrenal gland,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,49-24D7,Total RNA
493-3B3,FF:493-3B3,"whole body, embryo E18",,developmental,Mouse (Mus musculus),mixture,,18 days embryo,whole body,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,493-3B3,Total RNA
499-43G4,FF:499-43G4,"liver, embryo E18",,developmental,Mouse (Mus musculus),mixture,,18 days embryo,liver,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,499-43G4,Total RNA
503-18G5,FF:503-18G5,"testis, embryo E18",,developmental,Mouse (Mus musculus),male,,18 days embryo,testis,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,503-18G5,Total RNA
505-44H7,FF:505-44H7,"ovary, embryo E18",,developmental,Mouse (Mus musculus),female,,18 days embryo,ovary,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,505-44H7,Total RNA
508-5B2,FF:508-5B2,"liver, adult pregnant day01",,developmental,Mouse (Mus musculus),mixture,,1 day pregnant adult,liver,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,508-5B2,Total RNA
51-27F8,FF:51-27F8,"vesicular gland, adult",,developmental,Mouse (Mus musculus),male,,adult,vesicular gland,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,51-27F8,Total RNA
539-13I7,FF:539-13I7,"placenta, adult pregnant day10",,developmental,Mouse (Mus musculus),female,,10 days pregnant adult,placenta,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,539-13I7,Total RNA
56-12G2,FF:56-12G2,"bone (os femoris), adult",,developmental,Mouse (Mus musculus),male,,adult,bone (os femoris),,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,56-12G2,Total RNA
577-18G3,FF:577-18G3,"placenta, adult pregnant day17",,developmental,Mouse (Mus musculus),female,,17 days pregnant adult,placenta,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,577-18G3,Total RNA
57-7G5,FF:57-7G5,"testis, adult",,developmental,Mouse (Mus musculus),male,,adult,testis,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,57-7G5,Total RNA
58-23B2,FF:58-23B2,"epididymis, adult",,developmental,Mouse (Mus musculus),male,,adult,epididymis,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,58-23B2,Total RNA
583-22A8,FF:583-22A8,"amnion, adult pregnant day17.5",,developmental,Mouse (Mus musculus),female,,17.5 days pregnant adult,amnion,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,583-22A8,Total RNA
588-5H2,FF:588-5H2,"mammary gland, adult pregnant day19",,developmental,Mouse (Mus musculus),female,,19 days pregnant adult,mammary gland,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,588-5H2,Total RNA
590-15F5,FF:590-15F5,"uterus, adult pregnant day19",,developmental,Mouse (Mus musculus),female,,19 days pregnant adult,uterus,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,590-15F5,Total RNA
59-29C1,FF:59-29C1,"submandibular gland, adult",,developmental,Mouse (Mus musculus),male,,adult,submandibular gland,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,59-29C1,Total RNA
595-22B6,FF:595-22B6,"mammary gland, adult lactating day02",,developmental,Mouse (Mus musculus),female,,2 days lactation adult,mammary gland,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,595-22B6,Total RNA
627-43G1,FF:627-43G1,"hippocampus, neonate N00",,developmental,Mouse (Mus musculus),mixture,,0 day neonate,hippocampus,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,627-43G1,Total RNA
630-43F1,FF:630-43F1,"corpus striatum, neonate N00",,developmental,Mouse (Mus musculus),mixture,,0 day neonate,corpus striatum,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,630-43F1,Total RNA
633-15C6,FF:633-15C6,"eyeball, neonate N00",,developmental,Mouse (Mus musculus),mixture,,0 day neonate,eyeball,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,633-15C6,Total RNA
639-21E3,FF:639-21E3,"heart, neonate N00",,developmental,Mouse (Mus musculus),mixture,,0 day neonate,heart,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,639-21E3,Total RNA
640-42C6,FF:640-42C6,"lung, neonate N00",,developmental,Mouse (Mus musculus),mixture,,0 day neonate,lung,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,640-42C6,Total RNA
641-24F4,FF:641-24F4,"liver, neonate N00",,developmental,Mouse (Mus musculus),mixture,,0 day neonate,liver,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,641-24F4,Total RNA
644-26D1,FF:644-26D1,"intestine, neonate N00",,developmental,Mouse (Mus musculus),mixture,,0 day neonate,intestine,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,644-26D1,Total RNA
645-26G9,FF:645-26G9,"pancreas, neonate N00",,developmental,Mouse (Mus musculus),mixture,,0 day neonate,pancreas,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,645-26G9,Total RNA
646-21G7,FF:646-21G7,"kidney, neonate N00",,developmental,Mouse (Mus musculus),mixture,,0 day neonate,kidney,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,646-21G7,Total RNA
650-25G4,FF:650-25G4,"skin, neonate N00",,developmental,Mouse (Mus musculus),mixture,,0 day neonate,skin,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,650-25G4,Total RNA
657-19C2,FF:657-19C2,"whole body, neonate N00",,developmental,Mouse (Mus musculus),female,,0 day neonate,whole body,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,657-19C2,Total RNA
659-23C6,FF:659-23C6,"whole body, neonate N01",,developmental,Mouse (Mus musculus),mixture,,1 day neonate,whole body,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,659-23C6,Total RNA
662-22H3,FF:662-22H3,"skin, neonate N03",,developmental,Mouse (Mus musculus),mixture,,3 days neonate,skin,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,662-22H3,Total RNA
681-26C4,FF:681-26C4,"thymus, neonate N06",,developmental,Mouse (Mus musculus),mixture,,6 days neonate,thymus,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,681-26C4,Total RNA
683-20E5,FF:683-20E5,"lung, neonate N06",,developmental,Mouse (Mus musculus),mixture,,6 days neonate,lung,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,683-20E5,Total RNA
684-20A8,FF:684-20A8,"liver, neonate N06",,developmental,Mouse (Mus musculus),mixture,,6 days neonate,liver,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,684-20A8,Total RNA
688-20B8,FF:688-20B8,"intestine, neonate N06",,developmental,Mouse (Mus musculus),mixture,,6 days neonate,intestine,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,688-20B8,Total RNA
692-21D1,FF:692-21D1,"whole body, neonate N06",,developmental,Mouse (Mus musculus),mixture,,6 days neonate,whole body,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,692-21D1,Total RNA
693-20I5,FF:693-20I5,"skin, neonate N06",,developmental,Mouse (Mus musculus),mixture,,6 days neonate,skin,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,693-20I5,Total RNA
713-19D3,FF:713-19D3,"thymus, neonate N07",,developmental,Mouse (Mus musculus),mixture,,7 days neonate,thymus,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,713-19D3,Total RNA
715-19A3,FF:715-19A3,"lung, neonate N07",,developmental,Mouse (Mus musculus),mixture,,7 days neonate,lung,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,715-19A3,Total RNA
716-20H2,FF:716-20H2,"liver, neonate N07",,developmental,Mouse (Mus musculus),mixture,,7 days neonate,liver,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,716-20H2,Total RNA
718-18A9,FF:718-18A9,"stomach, neonate N07",,developmental,Mouse (Mus musculus),mixture,,7 days neonate,stomach,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,718-18A9,Total RNA
720-20F2,FF:720-20F2,"intestine, neonate N07",,developmental,Mouse (Mus musculus),mixture,,7 days neonate,intestine,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,720-20F2,Total RNA
726-26I4,FF:726-26I4,"testis, neonate N07",,developmental,Mouse (Mus musculus),male,,7 days neonate,testis,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,726-26I4,Total RNA
748-24E4,FF:748-24E4,"thymus, neonate N10",,developmental,Mouse (Mus musculus),mixture,,10 days neonate,thymus,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,748-24E4,Total RNA
749-24G1,FF:749-24G1,"heart, neonate N10",,developmental,Mouse (Mus musculus),mixture,,10 days neonate,heart,,CELL MIXTURE - tissue sample,,FANTOM5 OSC CORE (contact: Al Forrest),,,749-24G1,Total RNA
